12/28/2022,12:14:00 PM,42992.3,42995.0,42986.5,42986.6,42971.9825,42971.4425,,,,
12/28/2022,12:15:00 PM,42988.4,42990.2,42978.6,42980.8,42973.0675,42971.77625,,,,
12/28/2022,12:16:00 PM,42977.1,42994.8,42971.6,42994.8,42974.365000000005,42972.36,,,,
12/28/2022,12:17:00 PM,42993.5,43033.2,42993.5,43011.1,42975.845,42973.305,,,,
12/28/2022,12:18:00 PM,43012.5,43031.1,43007.1,43027.1,42977.9225,42974.12,,,,
12/28/2022,12:19:00 PM,43029.9,43034.9,43007.4,43010.6,42979.240000000005,42974.78625,,,,
12/28/2022,12:20:00 PM,43010.9,43011.1,42982.3,42996.6,42980.03999999999,42975.22,,,,
12/28/2022,12:21:00 PM,42996.3,43001.1,42966.2,42969.1,42979.9825,42975.17625,,,,
12/28/2022,12:22:00 PM,42972.2,42972.2,42927.2,42933.5,42978.805,42974.90875,,,,
12/28/2022,12:23:00 PM,42930.9,42945.5,42919.0,42936.9,42978.1675,42974.8375,,,,
12/28/2022,12:24:00 PM,42935.7,42950.0,42932.4,42950.0,42977.795,42974.72625,,,,
12/28/2022,12:25:00 PM,42949.6,42972.1,42942.4,42964.1,42977.7975,42974.73125,,,,
12/28/2022,12:26:00 PM,42959.5,42964.7,42943.9,42951.6,42977.122500000005,42974.565,,,,
12/28/2022,12:27:00 PM,42948.1,42951.8,42941.8,42947.3,42976.1525,42974.43625,,,,
12/28/2022,12:28:00 PM,42946.6,42950.8,42932.4,42937.0,42975.3175,42974.35625,,,,
12/28/2022,12:29:00 PM,42931.6,42937.6,42923.1,42928.3,42974.155,42973.95,,,,
12/28/2022,12:30:00 PM,42928.1,42928.2,42910.5,42919.4,42972.65,42973.22625,,,42919.4,42879.0
12/28/2022,12:31:00 PM,42919.5,42940.6,42916.3,42936.4,42971.75,42972.49875,,,,
12/28/2022,12:32:00 PM,42932.2,42946.6,42929.1,42934.0,42970.7275,42971.62875,,,,
12/28/2022,12:33:00 PM,42934.3,42944.0,42934.3,42938.9,42969.885,42970.88875,,,,
12/28/2022,12:34:00 PM,42939.8,42939.8,42934.1,42938.9,42969.0325,42969.975,,,,
12/28/2022,12:35:00 PM,42938.1,42949.4,42936.3,42943.4,42968.115,42969.26375,,,,
12/28/2022,12:36:00 PM,42940.3,42956.5,42937.6,42948.8,42967.175,42968.745,,,,
12/28/2022,12:37:00 PM,42948.2,42960.4,42940.3,42959.8,42966.372500000005,42968.44125,,,,
12/28/2022,12:38:00 PM,42958.1,42966.6,42953.1,42966.6,42966.34,42968.3375,,,,
12/28/2022,12:39:00 PM,42964.3,42964.3,42931.7,42945.8,42965.775,42967.82125,,,,
12/28/2022,12:40:00 PM,42942.7,42942.7,42916.1,42919.1,42964.4175,42966.8175,,,,
12/28/2022,12:41:00 PM,42918.7,42918.7,42890.3,42895.2,42962.4925,42965.51875,,,,
12/28/2022,12:42:00 PM,42896.1,42902.3,42880.1,42886.1,42960.467500000006,42964.0025,,,,
12/28/2022,12:43:00 PM,42884.4,42909.4,42884.4,42907.4,42959.1475,42963.05,,,,
12/28/2022,12:44:00 PM,42907.1,42910.0,42901.0,42902.2,42957.58,42962.0175,,,,
12/28/2022,12:45:00 PM,42904.0,42914.6,42898.3,42907.6,42955.9425,42961.26,,,,
12/28/2022,12:46:00 PM,42907.6,42915.8,42906.3,42906.6,42954.405,42960.5225,,,,
12/28/2022,12:47:00 PM,42906.6,42922.4,42901.4,42904.9,42952.4425,42959.81625,,,,
12/28/2022,12:48:00 PM,42903.9,42914.1,42899.7,42910.3,42950.8475,42959.095,,,,
12/28/2022,12:49:00 PM,42909.6,42939.3,42885.7,42939.3,42949.92,42958.64125,,,,
12/28/2022,12:50:00 PM,42938.6,42938.6,42916.4,42921.4,42948.275,42958.0675,,,,
12/28/2022,12:51:00 PM,42921.4,42926.2,42897.4,42900.4,42945.965,42957.60125,,,,
12/28/2022,12:52:00 PM,42903.3,42918.0,42903.3,42915.8,42944.1,42957.25375,,,,
12/28/2022,12:53:00 PM,42916.5,42916.5,42890.3,42906.5,42942.005,42956.63,,,,
12/28/2022,12:54:00 PM,42907.8,42913.0,42901.9,42902.9,42939.912500000006,42955.9475,,,,
12/28/2022,12:55:00 PM,42900.8,42921.3,42893.9,42907.4,42938.0775,42955.5725,,,,
12/28/2022,12:56:00 PM,42906.1,42908.0,42892.3,42892.3,42935.515,42954.94,,,,
12/28/2022,12:57:00 PM,42896.2,42907.4,42881.1,42907.4,42932.9225,42954.38375,,,,
12/28/2022,12:58:00 PM,42908.2,42922.3,42907.4,42912.6,42930.060000000005,42953.99125000001,,,,
12/28/2022,12:59:00 PM,42914.4,42916.2,42901.1,42903.1,42927.3725,42953.30625,,,,
12/28/2022,01:00:00 PM,42901.9,42924.9,42901.8,42921.8,42925.5025,42952.771250000005,,,,
12/28/2022,01:01:00 PM,42921.4,42942.1,42920.6,42935.3,42924.6575,42952.31999999999,,,,
12/28/2022,01:02:00 PM,42937.8,42937.8,42905.6,42913.6,42924.16,42951.4825,,,,
12/28/2022,01:03:00 PM,42912.3,42916.1,42899.4,42907.4,42923.4225,42950.795,,,,
12/28/2022,01:04:00 PM,42907.0,42915.2,42897.6,42898.9,42922.145,42949.97,,,,
12/28/2022,01:05:00 PM,42898.5,42905.9,42892.6,42894.1,42920.395,42949.09625,,,,
12/28/2022,01:06:00 PM,42892.8,42902.5,42883.9,42885.6,42918.745,42947.93375,,,,
12/28/2022,01:07:00 PM,42883.6,42888.9,42871.1,42883.9,42917.16,42946.65625,,,,
12/28/2022,01:08:00 PM,42882.1,42885.3,42854.6,42855.4,42915.12,42945.21875,,,,
12/28/2022,01:09:00 PM,42856.5,42859.9,42847.0,42851.4,42913.1975,42943.67625,,,,
12/28/2022,01:10:00 PM,42848.4,42870.0,42848.4,42858.6,42911.6775,42942.16375,,,,
12/28/2022,01:11:00 PM,42858.9,42863.6,42854.1,42861.1,42909.795,42940.7725,,,,
12/28/2022,01:12:00 PM,42861.1,42879.6,42860.1,42877.6,42908.385,42939.55625,,,,
12/28/2022,01:13:00 PM,42881.5,42892.4,42874.3,42874.3,42906.77,42938.3275,,,,
12/28/2022,01:14:00 PM,42874.8,42876.9,42861.6,42862.7,42904.865000000005,42936.94875,,,,
12/28/2022,01:15:00 PM,42859.9,42880.7,42855.4,42869.8,42903.025,42935.57,,,,
12/28/2022,01:16:00 PM,42874.3,42876.8,42864.0,42866.1,42900.9575,42934.06625,,,,
12/28/2022,01:17:00 PM,42865.2,42867.7,42841.4,42853.9,42898.31,42932.341250000005,,,,
12/28/2022,01:18:00 PM,42853.6,42864.8,42849.6,42854.5,42895.50749999999,42930.92375,,,,
12/28/2022,01:19:00 PM,42853.4,42866.0,42849.2,42860.3,42893.37,42929.5725,,,,
12/28/2022,01:20:00 PM,42859.0,42869.0,42855.4,42869.0,42892.1175,42928.2675,,,,
